公告,#genre#
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1999&tk=aa0698566417$LR•IPV4『线路2』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1482&tk=b53028476470$LR•IPV4『线路3』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9584&tk=a0c4f6cfaba3$LR•IPV4『线路4』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8217&tk=e640d0a1bf70$LR•IPV4『线路5』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2828&tk=e640d0a1bf70$LR•IPV4『线路6』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8211&tk=2aca1ad9a849$LR•IPV4『线路7』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3706&tk=e503191f8e20$LR•IPV4『线路8』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0180&tk=e503191f8e20$LR•IPV4『线路9』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7944&tk=a0c4f6cfaba3$LR•IPV4『线路10』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1102&tk=f6cc1e0a0e1a$LR•IPV4『线路11』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9630&tk=e640d0a1bf70$LR•IPV4『线路12』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8520&tk=f6cc1e0a0e1a$LR•IPV4『线路13』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1502&tk=b53028476470$LR•IPV4『线路14』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=edc421&tk=822270345d4c$LR•IPV4『线路15』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3387&tk=b53028476470$LR•IPV4『线路16』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9121&tk=e503191f8e20$LR•IPV4『线路17』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4386&tk=f6cc1e0a0e1a$LR•IPV4『线路18』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=deeaa3&tk=822270345d4c$LR•IPV4『线路19』
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cc92e7&tk=822270345d4c$LR•IPV4『线路20』
宁夏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010110$LR•IPV4『线路1』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1244&tk=b53028476470$LR•IPV4『线路2』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7648&tk=a0c4f6cfaba3$LR•IPV4『线路3』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7226&tk=a0c4f6cfaba3$LR•IPV4『线路4』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0861&tk=a0c4f6cfaba3$LR•IPV4『线路5』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8271&tk=a0c4f6cfaba3$LR•IPV4『线路6』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3297&tk=a0c4f6cfaba3$LR•IPV4『线路7』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=b53028476470$LR•IPV4『线路8』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0fd7ca&tk=822270345d4c$LR•IPV4『线路9』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3465&tk=e503191f8e20$LR•IPV4『线路10』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1276&tk=b53028476470$LR•IPV4『线路11』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4337&tk=b53028476470$LR•IPV4『线路12』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7080&tk=e640d0a1bf70$LR•IPV4『线路13』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6726&tk=b53028476470$LR•IPV4『线路14』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7027&tk=e503191f8e20$LR•IPV4『线路15』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4405&tk=a0c4f6cfaba3$LR•IPV4『线路16』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4821&tk=f6cc1e0a0e1a$LR•IPV4『线路17』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2657&tk=f6cc1e0a0e1a$LR•IPV4『线路18』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1554&tk=e640d0a1bf70$LR•IPV4『线路19』
宁夏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6370&tk=b53028476470$LR•IPV4『线路20』
青海卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010111$LR•IPV4『线路1』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5ee215&tk=822270345d4c$LR•IPV4『线路2』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9970&tk=f6cc1e0a0e1a$LR•IPV4『线路3』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2712&tk=b53028476470$LR•IPV4『线路4』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4171&tk=a0c4f6cfaba3$LR•IPV4『线路5』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9452&tk=f6cc1e0a0e1a$LR•IPV4『线路6』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4973&tk=e503191f8e20$LR•IPV4『线路7』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8349&tk=b53028476470$LR•IPV4『线路8』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0495&tk=e503191f8e20$LR•IPV4『线路9』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5810&tk=e640d0a1bf70$LR•IPV4『线路10』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2315&tk=e640d0a1bf70$LR•IPV4『线路11』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4964&tk=e640d0a1bf70$LR•IPV4『线路12』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3577&tk=b53028476470$LR•IPV4『线路13』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2626&tk=f6cc1e0a0e1a$LR•IPV4『线路14』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3135&tk=e640d0a1bf70$LR•IPV4『线路15』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3ca8be&tk=822270345d4c$LR•IPV4『线路16』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0872&tk=23a9aca1f79f$LR•IPV4『线路17』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4066&tk=a0c4f6cfaba3$LR•IPV4『线路18』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5062&tk=e640d0a1bf70$LR•IPV4『线路19』
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3099&tk=b53028476470$LR•IPV4『线路20』
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$LR•IPV4『线路1』
山东卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010066$LR•IPV4『线路2』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6395&tk=f6cc1e0a0e1a$LR•IPV4『线路3』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8199&tk=e503191f8e20$LR•IPV4『线路4』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2226&tk=a0c4f6cfaba3$LR•IPV4『线路5』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1615&tk=e503191f8e20$LR•IPV4『线路6』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8795&tk=e640d0a1bf70$LR•IPV4『线路7』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0279&tk=a0c4f6cfaba3$LR•IPV4『线路8』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6328&tk=a0c4f6cfaba3$LR•IPV4『线路9』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6231&tk=b53028476470$LR•IPV4『线路10』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a15250&tk=822270345d4c$LR•IPV4『线路11』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6183&tk=2aca1ad9a849$LR•IPV4『线路12』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5132&tk=e640d0a1bf70$LR•IPV4『线路13』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6933&tk=e640d0a1bf70$LR•IPV4『线路14』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6187&tk=f6cc1e0a0e1a$LR•IPV4『线路15』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4622&tk=a0c4f6cfaba3$LR•IPV4『线路16』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3007&tk=b53028476470$LR•IPV4『线路17』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4558&tk=e503191f8e20$LR•IPV4『线路18』
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0693&tk=b53028476470$LR•IPV4『线路19』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3571&tk=e503191f8e20$LR•IPV4『线路1』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9924&tk=b53028476470$LR•IPV4『线路2』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9497&tk=f6cc1e0a0e1a$LR•IPV4『线路3』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b6f138&tk=822270345d4c$LR•IPV4『线路4』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3841&tk=e640d0a1bf70$LR•IPV4『线路5』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4182&tk=a0c4f6cfaba3$LR•IPV4『线路6』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2433&tk=b53028476470$LR•IPV4『线路7』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7237&tk=f6cc1e0a0e1a$LR•IPV4『线路8』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1527&tk=a0c4f6cfaba3$LR•IPV4『线路9』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0271&tk=b53028476470$LR•IPV4『线路10』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1499&tk=a0c4f6cfaba3$LR•IPV4『线路11』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9142&tk=e503191f8e20$LR•IPV4『线路12』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d03946&tk=822270345d4c$LR•IPV4『线路13』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=02f3f1&tk=822270345d4c$LR•IPV4『线路14』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2047&tk=e503191f8e20$LR•IPV4『线路15』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4125&tk=b53028476470$LR•IPV4『线路16』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=442346&tk=822270345d4c$LR•IPV4『线路17』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6031&tk=e640d0a1bf70$LR•IPV4『线路18』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2421&tk=b53028476470$LR•IPV4『线路19』
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2d70f7&tk=822270345d4c$LR•IPV4『线路20』
海南卫视,https://www.yangshipin.cn/tv/home?pid=600002506$LR•IPV4『线路1』
海南卫视,http://live.wqwqwq.sbs/itv/5000000004000006211.m3u8?cdn=bestzb$LR•IPV4『线路2』
海南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010083$LR•IPV4『线路3』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5459&tk=e503191f8e20$LR•IPV4『线路4』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9442&tk=f6cc1e0a0e1a$LR•IPV4『线路5』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9463&tk=aa0698566417$LR•IPV4『线路6』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2323&tk=a0c4f6cfaba3$LR•IPV4『线路7』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8768&tk=a0c4f6cfaba3$LR•IPV4『线路8』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4210&tk=e640d0a1bf70$LR•IPV4『线路9』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0337&tk=f6cc1e0a0e1a$LR•IPV4『线路10』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4960&tk=23a9aca1f79f$LR•IPV4『线路11』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7161&tk=b53028476470$LR•IPV4『线路12』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5275&tk=e640d0a1bf70$LR•IPV4『线路13』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2980&tk=2aca1ad9a849$LR•IPV4『线路14』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=af1de7&tk=822270345d4c$LR•IPV4『线路15』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6566&tk=a0c4f6cfaba3$LR•IPV4『线路16』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3366&tk=f6cc1e0a0e1a$LR•IPV4『线路17』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2fd8d6&tk=822270345d4c$LR•IPV4『线路18』
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8762&tk=e640d0a1bf70$LR•IPV4『线路19』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7303&tk=f6cc1e0a0e1a$LR•IPV4『线路1』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1824&tk=b53028476470$LR•IPV4『线路2』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=64de23&tk=822270345d4c$LR•IPV4『线路3』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0591&tk=f6cc1e0a0e1a$LR•IPV4『线路4』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1911&tk=b53028476470$LR•IPV4『线路5』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2477&tk=e503191f8e20$LR•IPV4『线路6』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=40fef1&tk=822270345d4c$LR•IPV4『线路7』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5336&tk=e503191f8e20$LR•IPV4『线路8』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ba56eb&tk=822270345d4c$LR•IPV4『线路9』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1625&tk=2aca1ad9a849$LR•IPV4『线路10』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9483&tk=23a9aca1f79f$LR•IPV4『线路11』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7851&tk=b53028476470$LR•IPV4『线路12』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8552&tk=e640d0a1bf70$LR•IPV4『线路13』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4467&tk=e503191f8e20$LR•IPV4『线路14』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1470&tk=e503191f8e20$LR•IPV4『线路15』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3563&tk=a0c4f6cfaba3$LR•IPV4『线路16』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4583&tk=f6cc1e0a0e1a$LR•IPV4『线路17』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4911&tk=e640d0a1bf70$LR•IPV4『线路18』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8825&tk=a0c4f6cfaba3$LR•IPV4『线路19』
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5508&tk=b53028476470$LR•IPV4『线路20』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5727&tk=f6cc1e0a0e1a$LR•IPV4『线路1』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7806&tk=e503191f8e20$LR•IPV4『线路2』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7176&tk=b53028476470$LR•IPV4『线路3』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5721&tk=e503191f8e20$LR•IPV4『线路4』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4498&tk=b53028476470$LR•IPV4『线路5』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9171&tk=a0c4f6cfaba3$LR•IPV4『线路6』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3167&tk=a0c4f6cfaba3$LR•IPV4『线路7』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5074&tk=e640d0a1bf70$LR•IPV4『线路8』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8615&tk=e640d0a1bf70$LR•IPV4『线路9』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5581&tk=b53028476470$LR•IPV4『线路10』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2185&tk=b53028476470$LR•IPV4『线路11』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9971&tk=f6cc1e0a0e1a$LR•IPV4『线路12』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1094&tk=f6cc1e0a0e1a$LR•IPV4『线路13』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2288&tk=a0c4f6cfaba3$LR•IPV4『线路14』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1812&tk=e640d0a1bf70$LR•IPV4『线路15』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2962&tk=f6cc1e0a0e1a$LR•IPV4『线路16』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6365&tk=f6cc1e0a0e1a$LR•IPV4『线路17』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7313&tk=a0c4f6cfaba3$LR•IPV4『线路18』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2292&tk=a0c4f6cfaba3$LR•IPV4『线路19』
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5771&tk=e503191f8e20$LR•IPV4『线路20』
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws$LR•IPV4『线路1』
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$LR•IPV4『线路2』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9171&tk=e503191f8e20$LR•IPV4『线路3』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1847&tk=2aca1ad9a849$LR•IPV4『线路4』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1214&tk=b53028476470$LR•IPV4『线路5』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2986&tk=e503191f8e20$LR•IPV4『线路6』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4074&tk=b53028476470$LR•IPV4『线路7』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9238&tk=f6cc1e0a0e1a$LR•IPV4『线路8』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3329&tk=a0c4f6cfaba3$LR•IPV4『线路9』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4080&tk=e640d0a1bf70$LR•IPV4『线路10』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8916&tk=e503191f8e20$LR•IPV4『线路11』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1577c2&tk=822270345d4c$LR•IPV4『线路12』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5393&tk=f6cc1e0a0e1a$LR•IPV4『线路13』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d8f7eb&tk=822270345d4c$LR•IPV4『线路14』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0854&tk=23a9aca1f79f$LR•IPV4『线路15』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6334&tk=f6cc1e0a0e1a$LR•IPV4『线路16』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7294&tk=f6cc1e0a0e1a$LR•IPV4『线路17』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7682&tk=b53028476470$LR•IPV4『线路18』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2735&tk=a0c4f6cfaba3$LR•IPV4『线路19』
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0918&tk=e640d0a1bf70$LR•IPV4『线路20』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$LR•IPV4『线路1』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$LR•IPV4『线路2』
海峡卫视,http://goo.bkpcp.top/mg/hxws$LR•IPV4『线路3』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8$LR•IPV4『线路4』
海峡卫视,p3p://167.114.175.6:55331/63ec47390001586de42ffc1a7e1856a6$LR•IPV4『线路5』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4937&tk=2aca1ad9a849$LR•IPV4『线路1』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3641&tk=b53028476470$LR•IPV4『线路2』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6839&tk=e503191f8e20$LR•IPV4『线路3』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5435&tk=f6cc1e0a0e1a$LR•IPV4『线路4』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4892&tk=e503191f8e20$LR•IPV4『线路5』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0462&tk=a0c4f6cfaba3$LR•IPV4『线路6』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0547&tk=e503191f8e20$LR•IPV4『线路7』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4904&tk=a0c4f6cfaba3$LR•IPV4『线路8』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0687&tk=e640d0a1bf70$LR•IPV4『线路9』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0242&tk=b53028476470$LR•IPV4『线路10』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7218&tk=b53028476470$LR•IPV4『线路11』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f226aa&tk=822270345d4c$LR•IPV4『线路12』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9921&tk=e640d0a1bf70$LR•IPV4『线路13』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4917&tk=e640d0a1bf70$LR•IPV4『线路14』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2481&tk=e503191f8e20$LR•IPV4『线路15』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5161&tk=a0c4f6cfaba3$LR•IPV4『线路16』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3685&tk=a0c4f6cfaba3$LR•IPV4『线路17』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8761&tk=b53028476470$LR•IPV4『线路18』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a9259f&tk=822270345d4c$LR•IPV4『线路19』
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f7969a&tk=822270345d4c$LR•IPV4『线路20』
黄河卫视,http://223.10.31.105:18000/hls/20/index.m3u8$LR•IPV4
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6296&tk=2aca1ad9a849$LR•IPV4『线路1』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6214&tk=b53028476470$LR•IPV4『线路2』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6341&tk=a0c4f6cfaba3$LR•IPV4『线路3』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9531&tk=e503191f8e20$LR•IPV4『线路4』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4976&tk=e640d0a1bf70$LR•IPV4『线路5』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=58d8c4&tk=822270345d4c$LR•IPV4『线路6』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3678&tk=e503191f8e20$LR•IPV4『线路7』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9172&tk=f6cc1e0a0e1a$LR•IPV4『线路8』
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8105&tk=2aca1ad9a849$LR•IPV4『线路9』
安多卫视,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$LR•IPV4『线路10』
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2449&tk=a0c4f6cfaba3$LR•IPV4『线路1』
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5450&tk=2aca1ad9a849$LR•IPV4『线路2』
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5853&tk=b53028476470$LR•IPV4『线路3』
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7174&tk=f6cc1e0a0e1a$LR•IPV4『线路4』
